"_id","lorg_org_id","lorg_cat_id"
"45173","11512","3020"
"45186","3399","740"
"45187","3399","1110"
"45188","3399","3420"
"45200","10708","2980"
"45206","8033","3030"
"45207","8033","3651"
"45217","11103","740"
"45220","12586","3280"
"45226","11789","2280"
"45271","12635","5009"
"45276","12668","5009"
"45290","12669","5009"
"45295","12670","5009"
"45304","12671","5009"
"45307","12672","5009"
"45319","12673","5009"
"45380","12674","5009"
"45439","11870","3890"
"45442","12677","4250"
"45443","10719","4250"
"45445","3641","4250"
"45449","160","4250"
"45450","12678","4250"
"45520","10525","3810"
"45521","7266","1370"
"45543","12346","510"
"45548","7693","1860"
"45559","12524","2560"
"45563","2518","4520"
"45566","12683","2710"
"45675","12731","5009"
"45692","12498","980"
"45693","12498","2900"
"45694","12498","2970"
"45695","12498","2980"
"45733","1962","1690"
"45734","1962","2600"
"45735","1962","2620"
"45736","1962","2650"
"45739","12740","5009"
"45750","8948","2390"
"45751","8948","4670"
"45769","12647","4640"
"45776","12599","2370"
"45777","12599","3420"
"45778","12599","3720"
"45805","12764","5009"
"45810","12768","5009"
"45827","7047","2600"
"45829","3919","740"
"45836","9126","1370"
"45837","9126","3700"
"45846","11253","980"
"45847","11253","2900"
"45848","11253","2970"
"45862","6929","980"
"45863","6929","2970"
"45864","6929","2980"
"45872","3649","4430"
"45873","12598","2280"
"45874","12598","3810"
"45878","12286","3950"
"45888","9055","3810"
"45905","11011","4140"
"45906","11011","4150"
"45912","12314","940"
"45913","12314","3340"
"45936","8454","2180"
"45944","9853","940"
"45963","8043","510"
"45964","8043","520"
"45965","12469","3840"
"45966","12469","4140"
"45978","10919","4560"
"46236","12513","3720"
"46237","6761","4120"
"46265","7038","2900"
"46266","7038","2970"
"46270","11387","940"
"46271","11387","2280"
"46282","3755","1700"
"46285","12379","3950"
"46286","12379","3960"
"46296","1338","2940"
"46298","12579","4520"
"46300","2082","1560"
"46304","2890","3810"
"46305","2890","4994"
"46313","12638","2320"
"46314","12638","4140"
"46319","9361","3050"
"46320","9361","3840"
"46324","12309","3840"
"46335","10972","1860"
"46336","10954","4940"
"46338","11836","1420"
"46339","11836","2320"
"46340","11836","4640"
"46379","6886","2940"
"46381","8951","2280"
"46382","8951","3150"
"46401","12783","5009"
"46443","3984","1110"
"46444","3984","4540"
"46452","12803","5009"
"46470","12814","5009"
"46485","12679","5009"
"46498","12836","5009"
"46511","12849","5009"
"46512","12718","5009"
"46516","12719","5009"
"46518","12720","5009"
"46519","12721","5009"
"46520","12854","5009"
"46521","12722","5009"
"46522","12723","5009"
"46523","12855","5009"
"46524","12724","5009"
"46526","12725","5009"
"46527","12857","5009"
"46528","12726","5009"
"46530","12727","5009"
"46531","12859","5009"
"46532","12728","5009"
"46534","12729","5009"
"46535","12730","5009"
"46536","12732","5009"
"46537","12733","5009"
"46538","12734","5009"
"46539","12735","5009"
"46541","12736","5009"
"46543","12737","5009"
"46544","12738","5009"
"46545","12739","5009"
"46546","12741","5009"
"46547","12742","5009"
"46548","12743","5009"
"46549","12744","5009"
"46550","12863","5009"
"46551","12745","5009"
"46553","12746","5009"
"46557","12707","5009"
"46558","12708","5009"
"46560","12709","5009"
"46561","12710","5009"
"46562","12711","5009"
"46564","12712","5009"
"46565","12713","5009"
"46566","12714","5009"
"46568","12715","5009"
"46569","12701","5009"
"46570","12716","5009"
"46572","12717","5009"
"46573","12702","5009"
"46575","12703","5009"
"46579","12704","5009"
"46580","12876","5009"
"46583","12705","5009"
"46584","12706","5009"
"46585","12747","5009"
"46586","12748","5009"
"46587","12689","5009"
"46588","12690","5009"
"46589","12691","5009"
"46590","12749","5009"
"46591","12692","5009"
"46592","12693","5009"
"46593","12750","5009"
"46594","12751","5009"
"46595","12752","5009"
"46596","12753","5009"
"46597","12754","5009"
"46598","12755","5009"
"46599","12756","5009"
"46600","12757","5009"
"46601","12758","5009"
"46602","12759","5009"
"46603","12760","5009"
"46604","12761","5009"
"46605","12762","5009"
"46606","12763","5009"
"46607","12765","5009"
"46608","12766","5009"
"46609","12767","5009"
"46610","12769","5009"
"46611","12770","5009"
"46612","12771","5009"
"46613","12772","5009"
"46614","12773","5009"
"46615","12774","5009"
"46616","12775","5009"
"46617","12776","5009"
"46618","12777","5009"
"46619","12778","5009"
"46620","12695","5009"
"46621","12696","5009"
"46622","12684","5009"
"46623","12685","5009"
"46624","12686","5009"
"46625","12697","5009"
"46626","12698","5009"
"46627","12699","5009"
"46628","12700","5009"
"46629","12687","5009"
"46630","12779","5009"
"46631","12780","5009"
"46632","12781","5009"
"46633","12782","5009"
"46634","12688","5009"
"46635","12784","5009"
"46636","12878","5009"
"46637","12786","5009"
"46638","12877","5009"
"46639","12788","5009"
"46640","12789","5009"
"46641","12790","5009"
"46642","12875","5009"
"46643","12791","5009"
"46644","12874","5009"
"46645","12792","5009"
"46646","12793","5009"
"46647","12873","5009"
"46648","12794","5009"
"46649","12795","5009"
"46650","12796","5009"
"46651","12872","5009"
"46652","12797","5009"
"46653","12798","5009"
"46654","12799","5009"
"46655","12871","5009"
"46656","12870","5009"
"46657","12802","5009"
"46658","12869","5009"
"46659","12804","5009"
"46660","12805","5009"
"46661","12868","5009"
"46662","12806","5009"
"46663","12807","5009"
"46664","12808","5009"
"46665","12867","5009"
"46666","12809","5009"
"46668","12810","5009"
"46669","12866","5009"
"46670","12811","5009"
"46671","12812","5009"
"46672","12813","5009"
"46673","12865","5009"
"46674","12815","5009"
"46675","12864","5009"
"46676","12879","5009"
"46677","12816","5009"
"46678","12817","5009"
"46679","12818","5009"
"46680","12819","5009"
"46681","12862","5009"
"46682","12880","5009"
"46683","12820","5009"
"46684","12821","5009"
"46685","12822","5009"
"46686","12823","5009"
"46687","12881","5009"
"46688","12861","5009"
"46689","12824","5009"
"46690","12825","5009"
"46691","12860","5009"
"46692","12826","5009"
"46693","12858","5009"
"46695","12787","5009"
"46696","12856","5009"
"46697","12882","5009"
"46698","12853","5009"
"46699","12800","5009"
"46700","12883","5009"
"46701","12852","5009"
"46702","12851","5009"
"46703","12694","5009"
"46704","12884","5009"
"46705","12850","5009"
"46706","12848","5009"
"46707","12885","5009"
"46708","12827","5009"
"46709","12847","5009"
"46710","12886","5009"
"46711","12828","5009"
"46712","12846","5009"
"46713","12887","5009"
"46714","12829","5009"
"46715","12845","5009"
"46716","12830","5009"
"46717","12844","5009"
"46718","12888","5009"
"46719","12831","5009"
"46720","12843","5009"
"46721","12889","5009"
"46722","12832","5009"
"46723","12842","5009"
"46724","12833","5009"
"46725","12841","5009"
"46726","12890","5009"
"46727","12840","5009"
"46728","12834","5009"
"46729","12891","5009"
"46730","12839","5009"
"46731","12835","5009"
"46732","12838","5009"
"46733","12892","5009"
"46734","12893","5009"
"46735","12837","5009"
"46736","12894","5009"
"46737","12895","5009"
"46738","12896","5009"
"46739","12897","5009"
"46740","12898","5009"
"46741","12899","5009"
"46742","12900","5009"
"46743","12901","5009"
"46744","12902","5009"
"46745","12903","5009"
"46746","12904","5009"
"46747","12905","5009"
"46748","12906","5009"
"46749","12907","5009"
"46750","12908","5009"
"46751","12909","5009"
"46752","12910","5009"
"46753","12911","5009"
"46754","12912","5009"
"46775","12913","5009"
"46798","9738","3720"
"46800","11676","611"
"46801","11676","510"
"46802","12511","2540"
"46803","12511","2550"
"46824","8591","2540"
"46825","8591","2550"
"46826","8591","2560"
"46833","12928","4060"
"46839","4025","740"
"46849","12418","840"
"46857","12417","4950"
"46862","4385","2840"
"46871","12383","4910"
"46891","12022","920"
"46892","12022","1600"
"46893","12022","3840"
"46896","6635","3110"
"46898","11043","770"
"46921","9493","1930"
"46922","9493","4140"
"46935","12237","2540"
"46936","12237","2550"
"46943","12410","3050"
"46944","12410","3840"
"46948","9531","4220"
"46957","9395","1110"
"46958","9395","1120"
"46967","12930","1110"
"46968","12930","2280"
"46989","12319","3950"
"46990","12319","2180"
"46996","12031","2180"
"46997","12031","3950"
"47039","12412","3040"
"47040","12412","4140"
"47041","12412","3050"
"47053","6636","3020"
"47055","2437","3720"
"47058","2740","3320"
"47059","2740","3651"
"47060","2740","4540"
"47061","2740","4550"
"47068","12932","3280"
"47069","12932","4010"
"47099","12933","1880"
"47100","12933","3630"
"47101","12933","3862"
"47102","12933","4130"
"47103","12933","4520"
"47104","12933","4560"
"47105","12933","4976"
"47109","12374","3400"
"47116","11618","4030"
"47117","11618","4590"
"47240","12526","2650"
"47241","12526","2620"
"47242","12526","2610"
"47243","12526","2600"
"47260","12939","610"
"47261","12939","2210"
"47272","6528","1380"
"47274","12362","4520"
"47276","12943","2200"
"47288","11091","510"
"47289","12394","1860"
"47290","12394","2320"
"47291","12394","4140"
"47292","12394","4680"
"47331","9799","1090"
"47342","9743","1740"
"47372","11451","1570"
"47373","11451","3070"
"47374","11451","3280"
"47375","11451","3400"
"47379","11172","1530"
"47382","12480","3810"
"47397","11236","1250"
"47401","11728","4030"
"47406","12497","3040"
"47407","12497","4140"
"47408","12497","4220"
"47425","1631","3810"
"47432","10707","890"
"47444","9312","2360"
"47445","9312","3810"
"47449","3868","3810"
"47456","3730","2200"
"47461","12091","4820"
"47466","12950","4820"
"47483","6785","1530"
"47484","6785","1570"
"47485","8468","940"
"47486","8468","3340"
"47493","12548","1860"
"47505","12387","3720"
"47508","9225","700"
"47509","9225","2200"
"47514","6767","1530"
"47515","6767","1590"
"47530","2979","1250"
"47531","2979","3500"
"47535","11609","740"
"47538","12954","3810"
"47540","3883","740"
"47547","7497","2200"
"47550","9100","2200"
"47551","9101","2200"
"47552","12208","2200"
"47556","6599","2540"
"47557","6599","2550"
"47558","6599","2560"
"47561","10878","2200"
"47563","12160","2200"
"47567","11877","2200"
"47569","6264","740"
"47570","6369","740"
"47571","9263","740"
"47574","12956","510"
"47575","12956","520"
"47576","12957","570"
"47578","4156","4140"
"47579","4156","4150"
"47580","11015","2710"
"47581","11016","2430"
"47595","12563","2330"
"47596","12563","4200"
"47597","12563","4920"
"47605","12131","4130"
"47613","12393","2600"
"47614","12393","2620"
"47615","12393","2650"
"47616","8677","740"
"47617","12089","740"
"47618","12025","1670"
"47629","12326","1670"
"47635","12244","4590"
"47662","12415","2610"
"47663","12415","2650"
"47672","96","4130"
"47677","9427","4130"
"47681","10593","3810"
"47682","10593","4590"
"47687","3390","740"
"47688","12562","740"
"47697","3747","510"
"47698","3747","660"
"47699","3747","610"
"47702","11705","720"
"47703","11705","810"
"47751","11562","1110"
"47752","11562","1260"
"47753","11562","1420"
"47754","11562","2320"
"47755","11562","3050"
"47756","11562","3840"
"47757","11562","4140"
"47758","11562","4640"
"47759","11562","4910"
"47763","8065","2210"
"47764","8065","1150"
"47769","11013","4520"
"47782","9518","1120"
"47783","9518","3400"
"47784","9518","4500"
"47785","9518","4530"
"47799","3284","2180"
"47800","9262","2730"
"47801","9262","4140"
"47805","4357","1670"
"47806","4357","3010"
"47807","4357","3020"
"47813","1369","3020"
"47863","602","1900"
"47864","602","3862"
"47865","602","4300"
"47866","602","4310"
"47888","10831","3960"
"47900","12402","3400"
"47905","7079","2970"
"47906","7079","2980"
"47944","710","2710"
"47950","12414","4520"
"47963","10544","840"
"47964","10544","2830"
"47981","11020","2790"
"47982","11020","2880"
"48002","10869","1630"
"48003","10869","3430"
"48010","577","890"
"48012","9655","740"
"48017","12126","4560"
"48018","12126","4950"
"48019","11533","4520"
"48077","9344","2160"
"48078","9344","3110"
"48079","9344","1080"
"48109","11958","3100"
"48111","6678","2180"
"48123","9308","4520"
"48124","11327","1280"
"48125","11327","2680"
"48131","12101","3220"
"48178","11439","2540"
"48179","11439","2550"
"48180","11439","2560"
"48184","9597","4120"
"48189","7467","740"
"48196","3981","4950"
"48197","12354","3350"
"48210","8515","3090"
"48216","1945","2600"
"48217","1945","2610"
"48220","12409","4520"
"48221","12409","1000"
"48229","2031","2840"
"48239","12550","3160"
"48241","4015","740"
"48245","12403","740"
"48250","11037","510"
"48251","11037","520"
"48261","7241","580"
"48264","216","510"
"48267","12968","3810"
"48277","7450","2540"
"48278","7450","2550"
"48279","7450","2560"
"48294","3705","3500"
"48303","12970","2710"
"48304","12970","2540"
"48308","6786","3820"
"48336","6946","3950"
"48338","7630","3950"
"48339","4218","3950"
"48349","11444","3730"
"48350","11444","4140"
"48351","11444","4470"
"48352","7554","510"
"48354","10923","1700"
"48355","6650","4220"
"48356","10642","4220"
"48359","4220","510"
"48360","4220","580"
"48365","1840","740"
"48367","1875","740"
"48368","11391","2680"
"48370","2021","2680"
"48376","8015","2980"
"48377","8015","4380"
"48380","8326","2980"
"48381","8326","4380"
"48387","11767","2210"
"48392","3791","630"
"48393","3791","3390"
"48394","3791","4560"
"48395","3791","5000"
"48400","12104","520"
"48419","3847","4020"
"48420","3847","4030"
"48421","3847","4590"
"48457","7549","1690"
"48458","7549","2450"
"48459","7549","2600"
"48460","7549","2610"
"48461","7549","2620"
"48462","7549","2650"
"48463","7549","3310"
"48482","10668","2180"
"48483","10668","3950"
"48484","10668","3960"
"48489","2215","670"
"48492","11710","2160"
"48493","11710","2180"
"48494","6791","2160"
"48495","6791","2180"
"48502","3640","2320"
"48503","3640","4140"
"48504","3640","4680"
"48505","3640","3840"
"48516","12441","2320"
"48517","12441","4140"
"48518","12441","4680"
"48519","12441","3840"
"48524","12440","2320"
"48525","12440","3840"
"48526","12440","4140"
"48527","12440","4680"
"48537","214","3070"
"48538","214","3400"
"48539","214","4540"
"48552","12058","840"
"48553","12058","2830"
"48554","12058","4920"
"48557","1836","740"
"48558","1836","1170"
"48567","3734","2490"
"48568","12494","2200"
"48569","12495","2200"
"48586","7406","1740"
"48590","12388","1740"
"48594","9801","4230"
"48597","7797","4230"
"48599","1042","4230"
"48604","6625","3020"
"48629","9116","2450"
"48630","9116","3120"
"48633","9117","2450"
"48634","9117","3120"
"48635","9742","2450"
"48636","9742","3120"
"48637","12004","2450"
"48638","12004","3120"
"48639","12005","2450"
"48640","12005","3120"
"48645","12122","2450"
"48646","12122","3120"
"48652","9352","2650"
"48653","9352","2620"
"48654","9352","2610"
"48659","3633","4140"
"48672","7041","1930"
"48673","7041","3840"
"48674","7041","4140"
"48677","12591","630"
"48691","2015","4120"
"48696","746","2210"
"48697","746","4220"
"48706","3797","2330"
"48707","3797","3010"
"48714","8322","1420"
"48715","8322","4140"
"48716","8322","4640"
"48723","3850","1420"
"48724","3850","4140"
"48725","3850","4640"
"48732","3410","2180"
"48733","3410","2210"
"48738","6651","3840"
"48739","6651","4140"
"48771","10903","4984"
"48786","11663","4640"
"48796","4344","2540"
"48797","4344","2560"
"48798","4344","4400"
"48801","7337","3010"
"48807","8832","1930"
"48808","8832","4140"
"48822","3907","2330"
"48823","3907","2400"
"48824","3907","4140"
"48825","3907","4490"
"48829","7825","840"
"48830","7825","3220"
"48831","7825","4950"
"48835","11232","2870"
"48836","11232","4640"
"48837","11232","2320"
"48844","8344","1740"
"48851","11233","3840"
"48862","10965","510"
"48863","10965","610"
"48865","12974","3020"
"48893","12979","2540"
"48894","12979","2550"
"48895","12979","2560"
"48902","12981","740"
"48903","12981","3120"
"48904","12981","2680"
"48912","6755","4950"
"48915","12982","4530"
"48916","12982","4560"
"48920","12983","4984"
"48933","12984","3400"
"48934","12984","4610"
"48949","12987","2940"
"48951","9509","2940"
"48956","12236","1670"
"48959","234","1110"
"48960","234","3420"
"48961","1339","2450"
"48962","1339","2600"
"48963","1339","3120"
"48965","9708","3410"
"48966","3444","4250"
"48967","3479","4250"
"48969","12989","4250"
"48970","7788","4250"
"48971","12164","3020"
"48976","9504","1770"
"48977","9504","2550"
"48978","9504","2560"
"48979","9504","4910"
"48982","7508","3720"
"48985","12423","1090"
"48986","3292","3030"
"48987","3292","4340"
